Datetime,Time (abs/ms),Time (rel/ms),Date,Time,Type,No.,1:F,1:Fm',1:PAR,1:Temp,1:Y (II),1:ETR,1:Fo',1:ETR-F.,1:qP,1:qN,1:qL,1:NPQ,1:Fo,1:Fm,1:Fv/Fm,specimen_ID,subsample_ID
4/7/22 21:16,1.65E+12,20334736,4/7/22,21:16:03,FO,1056,129,549,0,-,0.765,0,-,0.84,-,-,-,-,129,549,0.765,20220407-AQUE-008,20220407-AQUE-008-H
4/7/22 21:16,1.65E+12,20340013,4/7/22,21:16:08,FO,1057,40,40,0,-,-,-,-,0.84,-,-,-,-,40,40,0,NA,NA
4/7/22 21:16,1.65E+12,20343469,4/7/22,21:16:11,FO,1058,8,9,0,-,-,-,-,0.84,-,-,-,-,8,9,-,NA,NA
4/7/22 21:17,1.65E+12,20434404,4/7/22,21:17:42,FO,1059,103,543,0,-,0.81,0,-,0.84,-,-,-,-,103,543,0.81,20220407-AQUE-008,20220407-AQUE-008-I
4/7/22 21:17,1.65E+12,20441268,4/7/22,21:17:49,FO,1060,101,530,0,-,0.809,0,-,0.84,-,-,-,-,101,530,0.809,20220407-AQUE-008,20220407-AQUE-008-I
4/7/22 21:17,1.65E+12,20448170,4/7/22,21:17:56,FO,1061,79,511,0,-,0.845,0,-,0.84,-,-,-,-,79,511,0.845,20220407-AQUE-008,20220407-AQUE-008-I
4/7/22 21:18,1.65E+12,20456920,4/7/22,21:18:05,FO,1062,112,530,0,-,0.789,0,-,0.84,-,-,-,-,112,530,0.789,20220407-AQUE-008,20220407-AQUE-008-I
4/7/22 21:18,1.65E+12,20463325,4/7/22,21:18:11,FO,1063,101,525,0,-,0.808,0,-,0.84,-,-,-,-,101,525,0.808,20220407-AQUE-008,20220407-AQUE-008-I
4/7/22 21:18,1.65E+12,20470438,4/7/22,21:18:18,FO,1064,120,576,0,-,0.792,0,-,0.84,-,-,-,-,120,576,0.792,20220407-AQUE-008,20220407-AQUE-008-I
4/7/22 21:18,1.65E+12,20476276,4/7/22,21:18:24,FO,1065,120,573,0,-,0.791,0,-,0.84,-,-,-,-,120,573,0.791,20220407-AQUE-008,20220407-AQUE-008-I
4/7/22 21:18,1.65E+12,20487399,4/7/22,21:18:35,FO,1066,105,485,0,-,0.784,0,-,0.84,-,-,-,-,105,485,0.784,20220407-AQUE-008,20220407-AQUE-008-I
4/7/22 21:18,1.65E+12,20492759,4/7/22,21:18:41,FO,1067,94,522,0,-,0.82,0,-,0.84,-,-,-,-,94,522,0.82,20220407-AQUE-008,20220407-AQUE-008-I
4/7/22 21:18,1.65E+12,20499063,4/7/22,21:18:47,FO,1068,112,474,0,-,0.764,0,-,0.84,-,-,-,-,112,474,0.764,20220407-AQUE-008,20220407-AQUE-008-I
4/7/22 21:18,1.65E+12,20505140,4/7/22,21:18:53,FO,1069,9,21,0,-,-,-,-,0.84,-,-,-,-,9,21,-,NA,NA
4/7/22 21:18,1.65E+12,20508759,4/7/22,21:18:57,FO,1070,10,13,0,-,-,-,-,0.84,-,-,-,-,10,13,0.231,NA,NA
4/7/22 21:20,1.65E+12,20613624,4/7/22,21:20:41,FO,1071,148,670,0,-,0.779,0,-,0.84,-,-,-,-,148,670,0.779,20220407-AQUE-008,20220407-AQUE-008-J
4/7/22 21:20,1.65E+12,20617826,4/7/22,21:20:46,FO,1072,133,539,0,-,0.753,0,-,0.84,-,-,-,-,133,539,0.753,20220407-AQUE-008,20220407-AQUE-008-J
4/7/22 21:20,1.65E+12,20621649,4/7/22,21:20:49,FO,1073,157,537,0,-,0.708,0,-,0.84,-,-,-,-,157,537,0.708,20220407-AQUE-008,20220407-AQUE-008-J
4/7/22 21:20,1.65E+12,20625729,4/7/22,21:20:54,FO,1074,139,537,0,-,0.741,0,-,0.84,-,-,-,-,139,537,0.741,20220407-AQUE-008,20220407-AQUE-008-J
4/7/22 21:20,1.65E+12,20630366,4/7/22,21:20:58,FO,1075,125,527,0,-,0.763,0,-,0.84,-,-,-,-,125,527,0.763,20220407-AQUE-008,20220407-AQUE-008-J
4/7/22 21:21,1.65E+12,20634606,4/7/22,21:21:02,FO,1076,126,532,0,-,0.763,0,-,0.84,-,-,-,-,126,532,0.763,20220407-AQUE-008,20220407-AQUE-008-J
4/7/22 21:21,1.65E+12,20638674,4/7/22,21:21:06,FO,1077,141,535,0,-,0.736,0,-,0.84,-,-,-,-,141,535,0.736,20220407-AQUE-008,20220407-AQUE-008-J
4/7/22 21:21,1.65E+12,20642798,4/7/22,21:21:11,FO,1078,124,516,0,-,0.76,0,-,0.84,-,-,-,-,124,516,0.76,20220407-AQUE-008,20220407-AQUE-008-J
4/7/22 21:21,1.65E+12,20646648,4/7/22,21:21:14,FO,1079,160,592,0,-,0.73,0,-,0.84,-,-,-,-,160,592,0.73,20220407-AQUE-008,20220407-AQUE-008-J
4/7/22 21:21,1.65E+12,20651500,4/7/22,21:21:19,FO,1080,165,486,0,-,0.66,0,-,0.84,-,-,-,-,165,486,0.66,20220407-AQUE-008,20220407-AQUE-008-J
4/7/22 21:21,1.65E+12,20656048,4/7/22,21:21:24,FO,1081,8,12,0,-,-,-,-,0.84,-,-,-,-,8,12,-,NA,NA
4/7/22 21:21,1.65E+12,20659563,4/7/22,21:21:27,FO,1082,9,11,0,-,-,-,-,0.84,-,-,-,-,9,11,-,NA,NA
4/7/22 21:22,1.65E+12,20740497,4/7/22,21:22:48,FO,1083,151,541,0,-,0.721,0,-,0.84,-,-,-,-,151,541,0.721,20220407-AQUE-008,20220407-AQUE-008-K
4/7/22 21:22,1.65E+12,20745572,4/7/22,21:22:53,FO,1084,120,569,0,-,0.789,0,-,0.84,-,-,-,-,120,569,0.789,20220407-AQUE-008,20220407-AQUE-008-K
4/7/22 21:22,1.65E+12,20750012,4/7/22,21:22:58,FO,1085,114,522,0,-,0.782,0,-,0.84,-,-,-,-,114,522,0.782,20220407-AQUE-008,20220407-AQUE-008-K
4/7/22 21:23,1.65E+12,20754714,4/7/22,21:23:02,FO,1086,90,569,0,-,0.842,0,-,0.84,-,-,-,-,90,569,0.842,20220407-AQUE-008,20220407-AQUE-008-K
4/7/22 21:23,1.65E+12,20758536,4/7/22,21:23:06,FO,1087,68,480,0,-,0.858,0,-,0.84,-,-,-,-,68,480,0.858,20220407-AQUE-008,20220407-AQUE-008-K
4/7/22 21:23,1.65E+12,20763449,4/7/22,21:23:11,FO,1088,91,591,0,-,0.846,0,-,0.84,-,-,-,-,91,591,0.846,20220407-AQUE-008,20220407-AQUE-008-K
4/7/22 21:23,1.65E+12,20768033,4/7/22,21:23:16,FO,1089,127,586,0,-,0.783,0,-,0.84,-,-,-,-,127,586,0.783,20220407-AQUE-008,20220407-AQUE-008-K
4/7/22 21:23,1.65E+12,20772116,4/7/22,21:23:20,FO,1090,105,494,0,-,0.787,0,-,0.84,-,-,-,-,105,494,0.787,20220407-AQUE-008,20220407-AQUE-008-K
4/7/22 21:23,1.65E+12,20777034,4/7/22,21:23:25,FO,1091,96,492,0,-,0.805,0,-,0.84,-,-,-,-,96,492,0.805,20220407-AQUE-008,20220407-AQUE-008-K
4/7/22 21:23,1.65E+12,20781838,4/7/22,21:23:30,FO,1092,114,533,0,-,0.786,0,-,0.84,-,-,-,-,114,533,0.786,20220407-AQUE-008,20220407-AQUE-008-K
4/7/22 21:23,1.65E+12,20785825,4/7/22,21:23:34,FO,1093,7,9,0,-,-,-,-,0.84,-,-,-,-,7,9,-,NA,NA
4/7/22 21:23,1.65E+12,20789469,4/7/22,21:23:37,FO,1094,4,8,0,-,-,-,-,0.84,-,-,-,-,4,8,-,NA,NA
4/7/22 21:25,1.65E+12,20884804,4/7/22,21:25:13,FO,1095,86,476,0,-,0.819,0,-,0.84,-,-,-,-,86,476,0.819,20220407-AQUE-008,20220407-AQUE-008-L
4/7/22 21:25,1.65E+12,20888507,4/7/22,21:25:16,FO,1096,84,476,0,-,0.824,0,-,0.84,-,-,-,-,84,476,0.824,20220407-AQUE-008,20220407-AQUE-008-L
4/7/22 21:25,1.65E+12,20893426,4/7/22,21:25:21,FO,1097,92,461,0,-,0.8,0,-,0.84,-,-,-,-,92,461,0.8,20220407-AQUE-008,20220407-AQUE-008-L
4/7/22 21:25,1.65E+12,20898002,4/7/22,21:25:26,FO,1098,95,494,0,-,0.808,0,-,0.84,-,-,-,-,95,494,0.808,20220407-AQUE-008,20220407-AQUE-008-L
4/7/22 21:25,1.65E+12,20903346,4/7/22,21:25:31,FO,1099,67,500,0,-,0.866,0,-,0.84,-,-,-,-,67,500,0.866,20220407-AQUE-008,20220407-AQUE-008-L
4/7/22 21:25,1.65E+12,20908636,4/7/22,21:25:36,FO,1100,70,466,0,-,0.85,0,-,0.84,-,-,-,-,70,466,0.85,20220407-AQUE-008,20220407-AQUE-008-L
4/7/22 21:25,1.65E+12,20912609,4/7/22,21:25:40,FO,1101,115,477,0,-,0.759,0,-,0.84,-,-,-,-,115,477,0.759,20220407-AQUE-008,20220407-AQUE-008-L
4/7/22 21:25,1.65E+12,20917397,4/7/22,21:25:45,FO,1102,105,504,0,-,0.792,0,-,0.84,-,-,-,-,105,504,0.792,20220407-AQUE-008,20220407-AQUE-008-L
4/7/22 21:25,1.65E+12,20921572,4/7/22,21:25:49,FO,1103,88,544,0,-,0.838,0,-,0.84,-,-,-,-,88,544,0.838,20220407-AQUE-008,20220407-AQUE-008-L
4/7/22 21:25,1.65E+12,20925616,4/7/22,21:25:53,FO,1104,115,480,0,-,0.76,0,-,0.84,-,-,-,-,115,480,0.76,20220407-AQUE-008,20220407-AQUE-008-L
4/7/22 21:25,1.65E+12,20929444,4/7/22,21:25:57,FO,1105,6,9,0,-,-,-,-,0.84,-,-,-,-,6,9,-,NA,NA
4/7/22 21:26,1.65E+12,20933020,4/7/22,21:26:01,FO,1106,6,10,0,-,-,-,-,0.84,-,-,-,-,6,10,-,NA,NA
4/7/22 21:29,1.65E+12,21127718,4/7/22,21:29:15,FO,1107,66,533,0,-,0.876,0,-,0.84,-,-,-,-,66,533,0.876,20220407-AQUE-008,20220407-AQUE-008-M
4/7/22 21:29,1.65E+12,21131275,4/7/22,21:29:19,FO,1108,135,511,0,-,0.736,0,-,0.84,-,-,-,-,135,511,0.736,20220407-AQUE-008,20220407-AQUE-008-M
4/7/22 21:29,1.65E+12,21135603,4/7/22,21:29:23,FO,1109,97,493,0,-,0.803,0,-,0.84,-,-,-,-,97,493,0.803,20220407-AQUE-008,20220407-AQUE-008-M
4/7/22 21:29,1.65E+12,21139964,4/7/22,21:29:28,FO,1110,107,498,0,-,0.785,0,-,0.84,-,-,-,-,107,498,0.785,20220407-AQUE-008,20220407-AQUE-008-M
4/7/22 21:29,1.65E+12,21143782,4/7/22,21:29:32,FO,1111,124,482,0,-,0.743,0,-,0.84,-,-,-,-,124,482,0.743,20220407-AQUE-008,20220407-AQUE-008-M
4/7/22 21:29,1.65E+12,21148970,4/7/22,21:29:37,FO,1112,126,487,0,-,0.741,0,-,0.84,-,-,-,-,126,487,0.741,20220407-AQUE-008,20220407-AQUE-008-M
4/7/22 21:29,1.65E+12,21152564,4/7/22,21:29:40,FO,1113,112,476,0,-,0.765,0,-,0.84,-,-,-,-,112,476,0.765,20220407-AQUE-008,20220407-AQUE-008-M
4/7/22 21:29,1.65E+12,21156865,4/7/22,21:29:45,FO,1114,100,507,0,-,0.803,0,-,0.84,-,-,-,-,100,507,0.803,20220407-AQUE-008,20220407-AQUE-008-M
4/7/22 21:29,1.65E+12,21161309,4/7/22,21:29:49,FO,1115,114,480,0,-,0.763,0,-,0.84,-,-,-,-,114,480,0.763,20220407-AQUE-008,20220407-AQUE-008-M
4/7/22 21:29,1.65E+12,21166149,4/7/22,21:29:54,FO,1116,93,580,0,-,0.84,0,-,0.84,-,-,-,-,93,580,0.84,20220407-AQUE-008,20220407-AQUE-008-M
4/7/22 21:30,1.65E+12,21172284,4/7/22,21:30:00,FO,1117,2,7,0,-,-,-,-,0.84,-,-,-,-,2,7,-,NA,NA
4/7/22 21:30,1.65E+12,21175944,4/7/22,21:30:04,FO,1118,6,7,0,-,-,-,-,0.84,-,-,-,-,6,7,-,NA,NA
4/7/22 21:31,1.65E+12,21280417,4/7/22,21:31:48,FO,1119,61,421,0,-,0.855,0,-,0.84,-,-,-,-,61,421,0.855,20220407-AQUE-008,20220407-AQUE-008-N
4/7/22 21:31,1.65E+12,21283979,4/7/22,21:31:52,FO,1120,129,468,0,-,0.724,0,-,0.84,-,-,-,-,129,468,0.724,20220407-AQUE-008,20220407-AQUE-008-N
4/7/22 21:31,1.65E+12,21288211,4/7/22,21:31:56,FO,1121,118,422,0,-,0.72,0,-,0.84,-,-,-,-,118,422,0.72,20220407-AQUE-008,20220407-AQUE-008-N
4/7/22 21:32,1.65E+12,21292655,4/7/22,21:32:00,FO,1122,117,423,0,-,0.723,0,-,0.84,-,-,-,-,117,423,0.723,20220407-AQUE-008,20220407-AQUE-008-N
4/7/22 21:32,1.65E+12,21296637,4/7/22,21:32:04,FO,1123,138,435,0,-,0.683,0,-,0.84,-,-,-,-,138,435,0.683,20220407-AQUE-008,20220407-AQUE-008-N
4/7/22 21:32,1.65E+12,21300590,4/7/22,21:32:08,FO,1124,183,628,0,-,0.709,0,-,0.84,-,-,-,-,183,628,0.709,20220407-AQUE-008,20220407-AQUE-008-N
4/7/22 21:32,1.65E+12,21304243,4/7/22,21:32:12,FO,1125,134,436,0,-,0.693,0,-,0.84,-,-,-,-,134,436,0.693,20220407-AQUE-008,20220407-AQUE-008-N
4/7/22 21:32,1.65E+12,21307864,4/7/22,21:32:16,FO,1126,148,498,0,-,0.703,0,-,0.84,-,-,-,-,148,498,0.703,20220407-AQUE-008,20220407-AQUE-008-N
4/7/22 21:32,1.65E+12,21312298,4/7/22,21:32:20,FO,1127,5,9,0,-,-,-,-,0.84,-,-,-,-,5,9,-,NA,NA
4/7/22 21:32,1.65E+12,21316187,4/7/22,21:32:24,FO,1128,9,11,0,-,-,-,-,0.84,-,-,-,-,9,11,-,NA,NA
4/7/22 21:38,1.65E+12,21660146,4/7/22,21:38:08,FO,1129,155,542,0,-,0.714,0,-,0.84,-,-,-,-,155,542,0.714,20220407-AQUE-009,20220407-AQUE-009-A
4/7/22 21:38,1.65E+12,21665665,4/7/22,21:38:13,FO,1130,89,436,0,-,0.796,0,-,0.84,-,-,-,-,89,436,0.796,20220407-AQUE-009,20220407-AQUE-009-A
4/7/22 21:38,1.65E+12,21669761,4/7/22,21:38:18,FO,1131,108,379,0,-,0.715,0,-,0.84,-,-,-,-,108,379,0.715,20220407-AQUE-009,20220407-AQUE-009-A
4/7/22 21:38,1.65E+12,21673675,4/7/22,21:38:21,FO,1132,83,391,0,-,0.788,0,-,0.84,-,-,-,-,83,391,0.788,20220407-AQUE-009,20220407-AQUE-009-A
4/7/22 21:38,1.65E+12,21677625,4/7/22,21:38:25,FO,1133,115,412,0,-,0.721,0,-,0.84,-,-,-,-,115,412,0.721,20220407-AQUE-009,20220407-AQUE-009-A
4/7/22 21:38,1.65E+12,21681607,4/7/22,21:38:29,FO,1134,84,381,0,-,0.78,0,-,0.84,-,-,-,-,84,381,0.78,20220407-AQUE-009,20220407-AQUE-009-A
4/7/22 21:38,1.65E+12,21685191,4/7/22,21:38:33,FO,1135,123,393,0,-,0.687,0,-,0.84,-,-,-,-,123,393,0.687,20220407-AQUE-009,20220407-AQUE-009-A
4/7/22 21:38,1.65E+12,21689188,4/7/22,21:38:37,FO,1136,133,452,0,-,0.706,0,-,0.84,-,-,-,-,133,452,0.706,20220407-AQUE-009,20220407-AQUE-009-A
4/7/22 21:38,1.65E+12,21692908,4/7/22,21:38:41,FO,1137,121,397,0,-,0.695,0,-,0.84,-,-,-,-,121,397,0.695,20220407-AQUE-009,20220407-AQUE-009-A
4/7/22 21:38,1.65E+12,21697146,4/7/22,21:38:45,FO,1138,116,404,0,-,0.713,0,-,0.84,-,-,-,-,116,404,0.713,20220407-AQUE-009,20220407-AQUE-009-A
4/7/22 21:38,1.65E+12,21700944,4/7/22,21:38:49,FO,1139,7,12,0,-,-,-,-,0.84,-,-,-,-,7,12,-,NA,NA
4/7/22 21:38,1.65E+12,21704966,4/7/22,21:38:53,FO,1140,8,9,0,-,-,-,-,0.84,-,-,-,-,8,9,-,NA,NA
4/7/22 21:40,1.65E+12,21813196,4/7/22,21:40:41,FO,1141,148,538,0,-,0.725,0,-,0.84,-,-,-,-,148,538,0.725,20220407-AQUE-009,20220407-AQUE-009-B
4/7/22 21:40,1.65E+12,21818053,4/7/22,21:40:46,FO,1142,130,535,0,-,0.757,0,-,0.84,-,-,-,-,130,535,0.757,20220407-AQUE-009,20220407-AQUE-009-B
4/7/22 21:40,1.65E+12,21822832,4/7/22,21:40:51,FO,1143,124,571,0,-,0.783,0,-,0.84,-,-,-,-,124,571,0.783,20220407-AQUE-009,20220407-AQUE-009-B
4/7/22 21:40,1.65E+12,21827325,4/7/22,21:40:55,FO,1144,111,519,0,-,0.786,0,-,0.84,-,-,-,-,111,519,0.786,20220407-AQUE-009,20220407-AQUE-009-B
4/7/22 21:41,1.65E+12,21832230,4/7/22,21:41:00,FO,1145,113,538,0,-,0.79,0,-,0.84,-,-,-,-,113,538,0.79,20220407-AQUE-009,20220407-AQUE-009-B
4/7/22 21:41,1.65E+12,21836225,4/7/22,21:41:04,FO,1146,115,497,0,-,0.769,0,-,0.84,-,-,-,-,115,497,0.769,20220407-AQUE-009,20220407-AQUE-009-B
4/7/22 21:41,1.65E+12,21840442,4/7/22,21:41:08,FO,1147,111,484,0,-,0.771,0,-,0.84,-,-,-,-,111,484,0.771,20220407-AQUE-009,20220407-AQUE-009-B
4/7/22 21:41,1.65E+12,21844755,4/7/22,21:41:13,FO,1148,95,460,0,-,0.793,0,-,0.84,-,-,-,-,95,460,0.793,20220407-AQUE-009,20220407-AQUE-009-B
4/7/22 21:41,1.65E+12,21849497,4/7/22,21:41:17,FO,1149,99,621,0,-,0.841,0,-,0.84,-,-,-,-,99,621,0.841,20220407-AQUE-009,20220407-AQUE-009-B
4/7/22 21:41,1.65E+12,21853684,4/7/22,21:41:21,FO,1150,106,517,0,-,0.795,0,-,0.84,-,-,-,-,106,517,0.795,20220407-AQUE-009,20220407-AQUE-009-B
4/7/22 21:41,1.65E+12,21859322,4/7/22,21:41:27,FO,1151,2,8,0,-,-,-,-,0.84,-,-,-,-,2,8,-,NA,NA
4/7/22 21:41,1.65E+12,21863311,4/7/22,21:41:31,FO,1152,6,9,0,-,-,-,-,0.84,-,-,-,-,6,9,-,NA,NA
4/7/22 21:43,1.65E+12,21977409,4/7/22,21:43:25,FO,1153,93,589,0,-,0.842,0,-,0.84,-,-,-,-,93,589,0.842,20220407-AQUE-009,20220407-AQUE-009-C
4/7/22 21:43,1.65E+12,21981422,4/7/22,21:43:29,FO,1154,92,545,0,-,0.831,0,-,0.84,-,-,-,-,92,545,0.831,20220407-AQUE-009,20220407-AQUE-009-C
4/7/22 21:43,1.65E+12,21985693,4/7/22,21:43:33,FO,1155,76,527,0,-,0.856,0,-,0.84,-,-,-,-,76,527,0.856,20220407-AQUE-009,20220407-AQUE-009-C
4/7/22 21:43,1.65E+12,21989316,4/7/22,21:43:37,FO,1156,151,645,0,-,0.766,0,-,0.84,-,-,-,-,151,645,0.766,20220407-AQUE-009,20220407-AQUE-009-C
4/7/22 21:43,1.65E+12,21996621,4/7/22,21:43:44,FO,1157,47,501,0,-,0.906,0,-,0.84,-,-,-,-,47,501,0.906,20220407-AQUE-009,20220407-AQUE-009-C
4/7/22 21:43,1.65E+12,22000914,4/7/22,21:43:49,FO,1158,95,564,0,-,0.832,0,-,0.84,-,-,-,-,95,564,0.832,20220407-AQUE-009,20220407-AQUE-009-C
4/7/22 21:43,1.65E+12,22010634,4/7/22,21:43:58,FO,1159,90,548,0,-,0.836,0,-,0.84,-,-,-,-,90,548,0.836,20220407-AQUE-009,20220407-AQUE-009-C
4/7/22 21:44,1.65E+12,22015249,4/7/22,21:44:03,FO,1160,121,585,0,-,0.793,0,-,0.84,-,-,-,-,121,585,0.793,20220407-AQUE-009,20220407-AQUE-009-C
4/7/22 21:44,1.65E+12,22019011,4/7/22,21:44:07,FO,1161,129,497,0,-,0.74,0,-,0.84,-,-,-,-,129,497,0.74,20220407-AQUE-009,20220407-AQUE-009-C
4/7/22 21:44,1.65E+12,22022962,4/7/22,21:44:11,FO,1162,135,534,0,-,0.747,0,-,0.84,-,-,-,-,135,534,0.747,20220407-AQUE-009,20220407-AQUE-009-C
4/7/22 21:44,1.65E+12,22026773,4/7/22,21:44:15,FO,1163,3,10,0,-,-,-,-,0.84,-,-,-,-,3,10,-,NA,NA
4/7/22 21:44,1.65E+12,22030725,4/7/22,21:44:19,FO,1164,5,6,0,-,-,-,-,0.84,-,-,-,-,5,6,-,NA,NA
4/7/22 21:46,1.65E+12,22134897,4/7/22,21:46:03,FO,1165,117,520,0,-,0.775,0,-,0.84,-,-,-,-,117,520,0.775,20220407-AQUE-009,20220407-AQUE-009-D
4/7/22 21:46,1.65E+12,22138712,4/7/22,21:46:06,FO,1166,88,501,0,-,0.824,0,-,0.84,-,-,-,-,88,501,0.824,20220407-AQUE-009,20220407-AQUE-009-D
4/7/22 21:46,1.65E+12,22143586,4/7/22,21:46:11,FO,1167,94,573,0,-,0.836,0,-,0.84,-,-,-,-,94,573,0.836,20220407-AQUE-009,20220407-AQUE-009-D
4/7/22 21:46,1.65E+12,22149893,4/7/22,21:46:18,FO,1168,147,602,0,-,0.756,0,-,0.84,-,-,-,-,147,602,0.756,20220407-AQUE-009,20220407-AQUE-009-D
4/7/22 21:46,1.65E+12,22155042,4/7/22,21:46:23,FO,1169,75,506,0,-,0.852,0,-,0.84,-,-,-,-,75,506,0.852,20220407-AQUE-009,20220407-AQUE-009-D
4/7/22 21:46,1.65E+12,22163432,4/7/22,21:46:31,FO,1170,22,505,0,-,0.956,0,-,0.84,-,-,-,-,22,505,0.956,20220407-AQUE-009,20220407-AQUE-009-D
4/7/22 21:46,1.65E+12,22167901,4/7/22,21:46:36,FO,1171,72,522,0,-,0.862,0,-,0.84,-,-,-,-,72,522,0.862,20220407-AQUE-009,20220407-AQUE-009-D
4/7/22 21:46,1.65E+12,22172360,4/7/22,21:46:40,FO,1172,109,581,0,-,0.812,0,-,0.84,-,-,-,-,109,581,0.812,20220407-AQUE-009,20220407-AQUE-009-D
4/7/22 21:46,1.65E+12,22177253,4/7/22,21:46:45,FO,1173,106,499,0,-,0.788,0,-,0.84,-,-,-,-,106,499,0.788,20220407-AQUE-009,20220407-AQUE-009-D
4/7/22 21:46,1.65E+12,22181908,4/7/22,21:46:50,FO,1174,102,570,0,-,0.821,0,-,0.84,-,-,-,-,102,570,0.821,20220407-AQUE-009,20220407-AQUE-009-D
4/7/22 21:46,1.65E+12,22187593,4/7/22,21:46:55,FO,1175,6,11,0,-,-,-,-,0.84,-,-,-,-,6,11,-,NA,NA
4/7/22 21:47,1.65E+12,22191578,4/7/22,21:46:59,FO,1176,5,8,0,-,-,-,-,0.84,-,-,-,-,5,8,-,NA,NA
4/7/22 21:48,1.65E+12,22274475,4/7/22,21:48:22,FO,1177,74,501,0,-,0.852,0,-,0.84,-,-,-,-,74,501,0.852,20220407-AQUE-009,20220407-AQUE-009-E
4/7/22 21:48,1.65E+12,22278667,4/7/22,21:48:26,FO,1178,89,441,0,-,0.798,0,-,0.84,-,-,-,-,89,441,0.798,20220407-AQUE-009,20220407-AQUE-009-E
4/7/22 21:48,1.65E+12,22283305,4/7/22,21:48:31,FO,1179,104,425,0,-,0.755,0,-,0.84,-,-,-,-,104,425,0.755,20220407-AQUE-009,20220407-AQUE-009-E
4/7/22 21:48,1.65E+12,22287769,4/7/22,21:48:36,FO,1180,94,415,0,-,0.773,0,-,0.84,-,-,-,-,94,415,0.773,20220407-AQUE-009,20220407-AQUE-009-E
4/7/22 21:48,1.65E+12,22292790,4/7/22,21:48:41,FO,1181,83,400,0,-,0.793,0,-,0.84,-,-,-,-,83,400,0.793,20220407-AQUE-009,20220407-AQUE-009-E
4/7/22 21:48,1.65E+12,22297382,4/7/22,21:48:45,FO,1182,89,434,0,-,0.795,0,-,0.84,-,-,-,-,89,434,0.795,20220407-AQUE-009,20220407-AQUE-009-E
4/7/22 21:48,1.65E+12,22301857,4/7/22,21:48:50,FO,1183,99,396,0,-,0.75,0,-,0.84,-,-,-,-,99,396,0.75,20220407-AQUE-009,20220407-AQUE-009-E
4/7/22 21:48,1.65E+12,22306224,4/7/22,21:48:54,FO,1184,94,525,0,-,0.821,0,-,0.84,-,-,-,-,94,525,0.821,20220407-AQUE-009,20220407-AQUE-009-E
4/7/22 21:48,1.65E+12,22310091,4/7/22,21:48:58,FO,1185,100,456,0,-,0.781,0,-,0.84,-,-,-,-,100,456,0.781,20220407-AQUE-009,20220407-AQUE-009-E
4/7/22 21:49,1.65E+12,22313733,4/7/22,21:49:02,FO,1186,125,416,0,-,0.7,0,-,0.84,-,-,-,-,125,416,0.7,20220407-AQUE-009,20220407-AQUE-009-E
4/7/22 21:49,1.65E+12,22317952,4/7/22,21:49:06,FO,1187,3,9,0,-,-,-,-,0.84,-,-,-,-,3,9,-,NA,NA
4/7/22 21:49,1.65E+12,22321637,4/7/22,21:49:09,FO,1188,5,9,0,-,-,-,-,0.84,-,-,-,-,5,9,-,NA,NA
4/7/22 21:50,1.65E+12,22406586,4/7/22,21:50:34,FO,1189,115,601,0,-,0.809,0,-,0.84,-,-,-,-,115,601,0.809,20220407-AQUE-009,20220407-AQUE-009-F
4/7/22 21:50,1.65E+12,22411164,4/7/22,21:50:39,FO,1190,138,492,0,-,0.72,0,-,0.84,-,-,-,-,138,492,0.72,20220407-AQUE-009,20220407-AQUE-009-F
4/7/22 21:50,1.65E+12,22415334,4/7/22,21:50:43,FO,1191,86,413,0,-,0.792,0,-,0.84,-,-,-,-,86,413,0.792,20220407-AQUE-009,20220407-AQUE-009-F
4/7/22 21:50,1.65E+12,22419268,4/7/22,21:50:47,FO,1192,100,398,0,-,0.749,0,-,0.84,-,-,-,-,100,398,0.749,20220407-AQUE-009,20220407-AQUE-009-F
4/7/22 21:50,1.65E+12,22423079,4/7/22,21:50:51,FO,1193,85,379,0,-,0.776,0,-,0.84,-,-,-,-,85,379,0.776,20220407-AQUE-009,20220407-AQUE-009-F
4/7/22 21:50,1.65E+12,22426974,4/7/22,21:50:55,FO,1194,91,410,0,-,0.778,0,-,0.84,-,-,-,-,91,410,0.778,20220407-AQUE-009,20220407-AQUE-009-F
4/7/22 21:50,1.65E+12,22430714,4/7/22,21:50:58,FO,1195,109,363,0,-,0.7,0,-,0.84,-,-,-,-,109,363,0.7,20220407-AQUE-009,20220407-AQUE-009-F
4/7/22 21:51,1.65E+12,22434295,4/7/22,21:51:02,FO,1196,128,417,0,-,0.693,0,-,0.84,-,-,-,-,128,417,0.693,20220407-AQUE-009,20220407-AQUE-009-F
4/7/22 21:51,1.65E+12,22440236,4/7/22,21:51:08,FO,1197,94,398,0,-,0.764,0,-,0.84,-,-,-,-,94,398,0.764,20220407-AQUE-009,20220407-AQUE-009-F
4/7/22 21:51,1.65E+12,22444462,4/7/22,21:51:12,FO,1198,122,441,0,-,0.723,0,-,0.84,-,-,-,-,122,441,0.723,20220407-AQUE-009,20220407-AQUE-009-F
4/7/22 21:51,1.65E+12,22448398,4/7/22,21:51:16,FO,1199,5,12,0,-,-,-,-,0.84,-,-,-,-,5,12,-,NA,NA
4/7/22 21:51,1.65E+12,22452255,4/7/22,21:51:20,FO,1200,9,19,0,-,-,-,-,0.84,-,-,-,-,9,19,-,NA,NA
