specimen_ID,subsample_ID,date_collected,site,sp_code,needs_check,number_subsamples,notes,type,lifestage,reorg_notes,year
20220815-MOHK-001,20220815-MOHK-001-G,2022-08-15,Mohawk,R,NA,7,NA,remainder,NA,NA,2022
20220815-MOHK-002,20220815-MOHK-002-A,2022-08-15,Mohawk,CC,NA,1,NA,thallus,NA,NA,2022
20220815-MOHK-003,20220815-MOHK-003-A,2022-08-15,Mohawk,CC,NA,2,NA,thallus,NA,NA,2022
20220815-MOHK-003,20220815-MOHK-003-B,2022-08-15,Mohawk,CC,NA,2,NA,thallus,NA,NA,2022
20220815-MOHK-004,20220815-MOHK-004-A,2022-08-15,Mohawk,R,NA,5,NA,thallus,NA,NA,2022
20220815-MOHK-004,20220815-MOHK-004-B,2022-08-15,Mohawk,R,NA,5,NA,thallus,NA,NA,2022
20220815-MOHK-004,20220815-MOHK-004-C,2022-08-15,Mohawk,R,NA,5,NA,thallus,NA,NA,2022
20220815-MOHK-004,20220815-MOHK-004-D,2022-08-15,Mohawk,R,NA,5,NA,thallus,NA,NA,2022
20220815-MOHK-004,20220815-MOHK-004-E,2022-08-15,Mohawk,R,NA,5,NA,remainder,NA,NA,2022
20220815-MOHK-005,20220815-MOHK-005-A,2022-08-15,Mohawk,BO,NA,4,NA,thallus,NA,NA,2022
20220815-MOHK-005,20220815-MOHK-005-B,2022-08-15,Mohawk,BO,NA,4,NA,thallus,NA,NA,2022
20220815-MOHK-005,20220815-MOHK-005-C,2022-08-15,Mohawk,BO,NA,4,NA,thallus,NA,NA,2022
20220815-MOHK-005,20220815-MOHK-005-D,2022-08-15,Mohawk,BO,NA,4,NA,remainder,NA,NA,2022
20220815-MOHK-006,20220815-MOHK-006-A,2022-08-15,Mohawk,CC,NA,4,NA,thallus,NA,NA,2022
20220815-MOHK-006,20220815-MOHK-006-B,2022-08-15,Mohawk,CC,NA,4,NA,thallus,NA,NA,2022
20220815-MOHK-006,20220815-MOHK-006-C,2022-08-15,Mohawk,CC,NA,4,NA,thallus,NA,NA,2022
20220815-MOHK-006,20220815-MOHK-006-D,2022-08-15,Mohawk,CC,NA,4,NA,remainder,NA,NA,2022
20220815-MOHK-007,20220815-MOHK-007-A,2022-08-15,Mohawk,R,NA,4,NA,thallus,NA,NA,2022
20220815-MOHK-007,20220815-MOHK-007-B,2022-08-15,Mohawk,R,NA,4,NA,thallus,NA,NA,2022
20220815-MOHK-007,20220815-MOHK-007-C,2022-08-15,Mohawk,R,NA,4,NA,thallus,NA,NA,2022
20220815-MOHK-007,20220815-MOHK-007-D,2022-08-15,Mohawk,R,NA,4,NA,remainder,NA,NA,2022
20220815-MOHK-008,20220815-MOHK-008-A,2022-08-15,Mohawk,CO,NA,4,NA,thallus,NA,NA,2022
20220815-MOHK-008,20220815-MOHK-008-B,2022-08-15,Mohawk,CO,NA,4,NA,thallus,NA,NA,2022
20220815-MOHK-008,20220815-MOHK-008-C,2022-08-15,Mohawk,CO,NA,4,NA,thallus,NA,NA,2022
20220815-MOHK-008,20220815-MOHK-008-D,2022-08-15,Mohawk,CO,NA,4,NA,remainder,NA,NA,2022
20220815-MOHK-009,20220815-MOHK-009-A,2022-08-15,Mohawk,CYOS,NA,4,NA,thallus,NA,NA,2022
20220815-MOHK-009,20220815-MOHK-009-B,2022-08-15,Mohawk,CYOS,NA,4,NA,thallus,NA,NA,2022
20220815-MOHK-009,20220815-MOHK-009-C,2022-08-15,Mohawk,CYOS,NA,4,NA,thallus,NA,NA,2022
20220815-MOHK-009,20220815-MOHK-009-D,2022-08-15,Mohawk,CYOS,NA,4,NA,remainder,NA,NA,2022
20220815-MOHK-010,20220815-MOHK-010-A,2022-08-15,Mohawk,CC,NA,2,NA,thallus,NA,NA,2022
20220815-MOHK-010,20220815-MOHK-010-B,2022-08-15,Mohawk,CC,NA,2,NA,thallus,NA,NA,2022
20220815-MOHK-011,20220815-MOHK-011-A,2022-08-15,Mohawk,CO,NA,4,NA,thallus,NA,NA,2022
20220815-MOHK-011,20220815-MOHK-011-B,2022-08-15,Mohawk,CO,NA,4,NA,thallus,NA,NA,2022
20220815-MOHK-011,20220815-MOHK-011-C,2022-08-15,Mohawk,CO,NA,4,NA,thallus,NA,NA,2022
20220815-MOHK-011,20220815-MOHK-011-D,2022-08-15,Mohawk,CO,NA,4,NA,remainder,NA,NA,2022
20220815-MOHK-012,20220815-MOHK-012-A,2022-08-15,Mohawk,CYOS,NA,4,NA,thallus,NA,NA,2022
20220815-MOHK-012,20220815-MOHK-012-B,2022-08-15,Mohawk,CYOS,NA,4,NA,thallus,NA,NA,2022
20220815-MOHK-012,20220815-MOHK-012-C,2022-08-15,Mohawk,CYOS,NA,4,NA,thallus,NA,NA,2022
20220815-MOHK-012,20220815-MOHK-012-D,2022-08-15,Mohawk,CYOS,NA,4,NA,remainder,NA,NA,2022
20220815-MOHK-013,20220815-MOHK-013-A,2022-08-15,Mohawk,PTCA,NA,7,NA,thallus,adult,NA,2022
20220815-MOHK-013,20220815-MOHK-013-B,2022-08-15,Mohawk,PTCA,NA,7,NA,thallus,adult,NA,2022
20220815-MOHK-013,20220815-MOHK-013-C,2022-08-15,Mohawk,PTCA,NA,7,NA,thallus,adult,NA,2022
20220815-MOHK-013,20220815-MOHK-013-D,2022-08-15,Mohawk,PTCA,NA,7,NA,thallus,adult,NA,2022
20220815-MOHK-013,20220815-MOHK-013-E,2022-08-15,Mohawk,PTCA,NA,7,NA,thalli,adult,NA,2022
20220815-MOHK-013,20220815-MOHK-013-F,2022-08-15,Mohawk,PTCA,NA,7,NA,stipe,adult,NA,2022
20220815-MOHK-013,20220815-MOHK-013-G,2022-08-15,Mohawk,PTCA,NA,7,NA,holdfast,adult,NA,2022
20220815-MOHK-014,20220815-MOHK-014-A,2022-08-15,Mohawk,LAFA,NA,3,NA,thallus,NA,NA,2022
20220815-MOHK-014,20220815-MOHK-014-B,2022-08-15,Mohawk,LAFA,NA,3,NA,stipe,NA,NA,2022
20220815-MOHK-014,20220815-MOHK-014-C,2022-08-15,Mohawk,LAFA,NA,3,NA,holdfast,NA,NA,2022
20220815-MOHK-015,20220815-MOHK-015-A,2022-08-15,Mohawk,CYOS,NA,4,NA,thallus,NA,NA,2022
20220815-MOHK-015,20220815-MOHK-015-B,2022-08-15,Mohawk,CYOS,NA,4,NA,thallus,NA,NA,2022
20220815-MOHK-015,20220815-MOHK-015-C,2022-08-15,Mohawk,CYOS,NA,4,NA,thallus,NA,NA,2022
20220815-MOHK-015,20220815-MOHK-015-D,2022-08-15,Mohawk,CYOS,NA,4,NA,remainder,NA,NA,2022
20220815-MOHK-016,20220815-MOHK-016-A,2022-08-15,Mohawk,PTCA,NA,7,NA,thallus,adult,NA,2022
20220815-MOHK-016,20220815-MOHK-016-B,2022-08-15,Mohawk,PTCA,NA,7,NA,thallus,adult,NA,2022
20220815-MOHK-016,20220815-MOHK-016-C,2022-08-15,Mohawk,PTCA,NA,7,NA,thallus,adult,NA,2022
20220815-MOHK-016,20220815-MOHK-016-D,2022-08-15,Mohawk,PTCA,NA,7,NA,thallus,adult,NA,2022
20220815-MOHK-016,20220815-MOHK-016-E,2022-08-15,Mohawk,PTCA,NA,7,NA,thalli,adult,NA,2022
20220815-MOHK-016,20220815-MOHK-016-F,2022-08-15,Mohawk,PTCA,NA,7,NA,stipe,adult,NA,2022
20220815-MOHK-016,20220815-MOHK-016-G,2022-08-15,Mohawk,PTCA,NA,7,NA,holdfast,adult,NA,2022
20220815-MOHK-017,20220815-MOHK-017-A,2022-08-15,Mohawk,PTCA,NA,7,NA,thallus,adult,NA,2022
20220815-MOHK-017,20220815-MOHK-017-B,2022-08-15,Mohawk,PTCA,NA,7,NA,thallus,adult,NA,2022
20220815-MOHK-017,20220815-MOHK-017-C,2022-08-15,Mohawk,PTCA,NA,7,NA,thallus,adult,NA,2022
20220815-MOHK-017,20220815-MOHK-017-D,2022-08-15,Mohawk,PTCA,NA,7,NA,thallus,adult,NA,2022
20220815-MOHK-017,20220815-MOHK-017-E,2022-08-15,Mohawk,PTCA,NA,7,NA,thalli,adult,NA,2022
20220815-MOHK-017,20220815-MOHK-017-F,2022-08-15,Mohawk,PTCA,NA,7,NA,stipe,adult,NA,2022
20220815-MOHK-017,20220815-MOHK-017-G,2022-08-15,Mohawk,PTCA,NA,7,NA,holdfast,adult,NA,2022
20220815-MOHK-018,20220815-MOHK-018-A,2022-08-15,Mohawk,LAFA,NA,3,NA,thallus,NA,NA,2022
20220815-MOHK-018,20220815-MOHK-018-B,2022-08-15,Mohawk,LAFA,NA,3,NA,stipe,NA,NA,2022
20220815-MOHK-018,20220815-MOHK-018-C,2022-08-15,Mohawk,LAFA,NA,3,NA,holdfast,NA,NA,2022
20220815-MOHK-019,20220815-MOHK-019-A,2022-08-15,Mohawk,R,NA,4,NA,thallus,NA,NA,2022
20220815-MOHK-019,20220815-MOHK-019-B,2022-08-15,Mohawk,R,NA,4,NA,thallus,NA,NA,2022
20220815-MOHK-019,20220815-MOHK-019-C,2022-08-15,Mohawk,R,NA,4,NA,thallus,NA,NA,2022
20220815-MOHK-019,20220815-MOHK-019-D,2022-08-15,Mohawk,R,NA,4,NA,remainder,NA,NA,2022
20220818-AQUE-001,20220818-AQUE-001-A,2022-08-18,Arroyo Quemado,CO,NA,4,NA,thallus,NA,NA,2022
20220818-AQUE-001,20220818-AQUE-001-B,2022-08-18,Arroyo Quemado,CO,NA,4,NA,thallus,NA,NA,2022
20220818-AQUE-001,20220818-AQUE-001-C,2022-08-18,Arroyo Quemado,CO,NA,4,NA,thallus,NA,NA,2022
20220818-AQUE-001,20220818-AQUE-001-D,2022-08-18,Arroyo Quemado,CO,NA,4,NA,remainder,NA,NA,2022
20220818-AQUE-002,20220818-AQUE-002-A,2022-08-18,Arroyo Quemado,CO,NA,4,NA,thallus,NA,NA,2022
20220818-AQUE-002,20220818-AQUE-002-B,2022-08-18,Arroyo Quemado,CO,NA,4,NA,thallus,NA,NA,2022
20220818-AQUE-002,20220818-AQUE-002-C,2022-08-18,Arroyo Quemado,CO,NA,4,NA,thallus,NA,NA,2022
20220818-AQUE-002,20220818-AQUE-002-D,2022-08-18,Arroyo Quemado,CO,NA,4,NA,remainder,NA,NA,2022
20220824-CARP-001,20220824-CARP-001-A,2022-08-24,Carpinteria,DP,NA,2,NA,thallus,NA,NA,2022
20220824-CARP-001,20220824-CARP-001-B,2022-08-24,Carpinteria,DP,NA,2,NA,thallus,NA,NA,2022
20220824-CARP-002,20220824-CARP-002-A,2022-08-24,Carpinteria,BO,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-002,20220824-CARP-002-B,2022-08-24,Carpinteria,BO,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-002,20220824-CARP-002-C,2022-08-24,Carpinteria,BO,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-002,20220824-CARP-002-D,2022-08-24,Carpinteria,BO,NA,4,NA,remainder,NA,NA,2022
20220824-CARP-003,20220824-CARP-003-A,2022-08-24,Carpinteria,DU,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-003,20220824-CARP-003-B,2022-08-24,Carpinteria,DU,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-003,20220824-CARP-003-C,2022-08-24,Carpinteria,DU,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-003,20220824-CARP-003-D,2022-08-24,Carpinteria,DU,NA,4,NA,remainder,NA,NA,2022
20220824-CARP-004,20220824-CARP-004-A,2022-08-24,Carpinteria,CYOS,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-004,20220824-CARP-004-B,2022-08-24,Carpinteria,CYOS,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-004,20220824-CARP-004-C,2022-08-24,Carpinteria,CYOS,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-004,20220824-CARP-004-D,2022-08-24,Carpinteria,CYOS,NA,4,NA,remainder,NA,NA,2022
20220824-CARP-005,20220824-CARP-005-A,2022-08-24,Carpinteria,DP,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-005,20220824-CARP-005-B,2022-08-24,Carpinteria,DP,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-005,20220824-CARP-005-C,2022-08-24,Carpinteria,DP,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-005,20220824-CARP-005-D,2022-08-24,Carpinteria,DP,NA,4,NA,remainder,NA,NA,2022
20220824-CARP-006,20220824-CARP-006-A,2022-08-24,Carpinteria,DP,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-006,20220824-CARP-006-B,2022-08-24,Carpinteria,DP,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-006,20220824-CARP-006-C,2022-08-24,Carpinteria,DP,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-006,20220824-CARP-006-D,2022-08-24,Carpinteria,DP,NA,4,NA,remainder,NA,NA,2022
20220824-CARP-007,20220824-CARP-007-A,2022-08-24,Carpinteria,CYOS,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-007,20220824-CARP-007-B,2022-08-24,Carpinteria,CYOS,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-007,20220824-CARP-007-C,2022-08-24,Carpinteria,CYOS,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-007,20220824-CARP-007-D,2022-08-24,Carpinteria,CYOS,NA,4,NA,remainder,NA,NA,2022
20220824-CARP-008,20220824-CARP-008-A,2022-08-24,Carpinteria,BO,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-008,20220824-CARP-008-B,2022-08-24,Carpinteria,BO,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-008,20220824-CARP-008-C,2022-08-24,Carpinteria,BO,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-008,20220824-CARP-008-D,2022-08-24,Carpinteria,BO,NA,4,NA,remainder,NA,NA,2022
20220824-CARP-009,20220824-CARP-009-A,2022-08-24,Carpinteria,CO,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-009,20220824-CARP-009-B,2022-08-24,Carpinteria,CO,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-009,20220824-CARP-009-C,2022-08-24,Carpinteria,CO,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-009,20220824-CARP-009-D,2022-08-24,Carpinteria,CO,NA,4,NA,remainder,NA,NA,2022
20220824-CARP-010,20220824-CARP-010-A,2022-08-24,Carpinteria,DP,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-010,20220824-CARP-010-B,2022-08-24,Carpinteria,DP,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-010,20220824-CARP-010-C,2022-08-24,Carpinteria,DP,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-010,20220824-CARP-010-D,2022-08-24,Carpinteria,DP,NA,4,NA,remainder,NA,NA,2022
20220824-CARP-011,20220824-CARP-011-A,2022-08-24,Carpinteria,DU,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-011,20220824-CARP-011-B,2022-08-24,Carpinteria,DU,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-011,20220824-CARP-011-C,2022-08-24,Carpinteria,DU,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-011,20220824-CARP-011-D,2022-08-24,Carpinteria,DU,NA,4,NA,remainder,NA,NA,2022
20220824-CARP-012,20220824-CARP-012-A,2022-08-24,Carpinteria,CYOS,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-012,20220824-CARP-012-B,2022-08-24,Carpinteria,CYOS,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-012,20220824-CARP-012-C,2022-08-24,Carpinteria,CYOS,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-012,20220824-CARP-012-D,2022-08-24,Carpinteria,CYOS,NA,4,NA,remainder,NA,NA,2022
20220824-CARP-013,20220824-CARP-013-A,2022-08-24,Carpinteria,DP,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-013,20220824-CARP-013-B,2022-08-24,Carpinteria,DP,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-013,20220824-CARP-013-C,2022-08-24,Carpinteria,DP,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-013,20220824-CARP-013-D,2022-08-24,Carpinteria,DP,NA,4,NA,remainder,NA,NA,2022
20220824-CARP-014,20220824-CARP-014-A,2022-08-24,Carpinteria,DP,NA,1,NA,thallus,NA,NA,2022
20220824-CARP-015,20220824-CARP-015-A,2022-08-24,Carpinteria,DU,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-015,20220824-CARP-015-B,2022-08-24,Carpinteria,DU,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-015,20220824-CARP-015-C,2022-08-24,Carpinteria,DU,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-015,20220824-CARP-015-D,2022-08-24,Carpinteria,DU,NA,4,NA,remainder,NA,NA,2022
20220824-CARP-016,20220824-CARP-016-A,2022-08-24,Carpinteria,DU,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-016,20220824-CARP-016-B,2022-08-24,Carpinteria,DU,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-016,20220824-CARP-016-C,2022-08-24,Carpinteria,DU,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-016,20220824-CARP-016-D,2022-08-24,Carpinteria,DU,NA,4,NA,remainder,NA,NA,2022
20220824-CARP-017,20220824-CARP-017-A,2022-08-24,Carpinteria,DU,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-017,20220824-CARP-017-B,2022-08-24,Carpinteria,DU,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-017,20220824-CARP-017-C,2022-08-24,Carpinteria,DU,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-017,20220824-CARP-017-D,2022-08-24,Carpinteria,DU,NA,4,NA,remainder,NA,NA,2022
20220824-CARP-018,20220824-CARP-018-A,2022-08-24,Carpinteria,DP,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-018,20220824-CARP-018-B,2022-08-24,Carpinteria,DP,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-018,20220824-CARP-018-C,2022-08-24,Carpinteria,DP,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-018,20220824-CARP-018-D,2022-08-24,Carpinteria,DP,NA,4,NA,remainder,NA,NA,2022
20220824-CARP-019,20220824-CARP-019-A,2022-08-24,Carpinteria,DU,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-019,20220824-CARP-019-B,2022-08-24,Carpinteria,DU,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-019,20220824-CARP-019-C,2022-08-24,Carpinteria,DU,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-019,20220824-CARP-019-D,2022-08-24,Carpinteria,DU,NA,4,NA,remainder,NA,NA,2022
20220824-CARP-020,20220824-CARP-020-A,2022-08-24,Carpinteria,BO,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-020,20220824-CARP-020-B,2022-08-24,Carpinteria,BO,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-020,20220824-CARP-020-C,2022-08-24,Carpinteria,BO,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-020,20220824-CARP-020-D,2022-08-24,Carpinteria,BO,NA,4,NA,remainder,NA,NA,2022
20220824-CARP-021,20220824-CARP-021-A,2022-08-24,Carpinteria,DP,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-021,20220824-CARP-021-B,2022-08-24,Carpinteria,DP,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-021,20220824-CARP-021-C,2022-08-24,Carpinteria,DP,NA,4,NA,thallus,NA,NA,2022
20220824-CARP-021,20220824-CARP-021-D,2022-08-24,Carpinteria,DP,NA,4,NA,remainder,NA,NA,2022
20220824-MOHK-001,20220824-MOHK-001-A,2022-08-24,Mohawk,LAFA,NA,3,NA,thallus,NA,NA,2022
20220824-MOHK-001,20220824-MOHK-001-B,2022-08-24,Mohawk,LAFA,NA,3,NA,stipe,NA,NA,2022
20220824-MOHK-001,20220824-MOHK-001-C,2022-08-24,Mohawk,LAFA,NA,3,NA,holdfast,NA,NA,2022
20220824-MOHK-002,20220824-MOHK-002-A,2022-08-24,Mohawk,LAFA,NA,3,NA,thallus,NA,NA,2022
20220824-MOHK-002,20220824-MOHK-002-B,2022-08-24,Mohawk,LAFA,NA,3,NA,stipe,NA,NA,2022
20220824-MOHK-002,20220824-MOHK-002-C,2022-08-24,Mohawk,LAFA,NA,3,NA,holdfast,NA,NA,2022
20220824-MOHK-003,20220824-MOHK-003-A,2022-08-24,Mohawk,LAFA,NA,3,NA,thallus,NA,NA,2022
20220824-MOHK-003,20220824-MOHK-003-B,2022-08-24,Mohawk,LAFA,NA,3,NA,stipe,NA,NA,2022
20220824-MOHK-003,20220824-MOHK-003-C,2022-08-24,Mohawk,LAFA,NA,3,NA,holdfast,NA,NA,2022
20220824-MOHK-004,20220824-MOHK-004-A,2022-08-24,Mohawk,LAFA,NA,3,NA,thallus,NA,NA,2022
20220824-MOHK-004,20220824-MOHK-004-B,2022-08-24,Mohawk,LAFA,NA,3,NA,stipe,NA,NA,2022
20220824-MOHK-004,20220824-MOHK-004-C,2022-08-24,Mohawk,LAFA,NA,3,NA,holdfast,NA,NA,2022
20220824-MOHK-005,20220824-MOHK-005-A,2022-08-24,Mohawk,LAFA,NA,2,NA,thallus,NA,NA,2022
20220824-MOHK-005,20220824-MOHK-005-B,2022-08-24,Mohawk,LAFA,NA,2,NA,stipe,NA,NA,2022
20220824-MOHK-006,20220824-MOHK-006-A,2022-08-24,Mohawk,CYOS,NA,4,NA,thallus,NA,NA,2022
20220824-MOHK-006,20220824-MOHK-006-B,2022-08-24,Mohawk,CYOS,NA,4,NA,thallus,NA,NA,2022
20220824-MOHK-006,20220824-MOHK-006-C,2022-08-24,Mohawk,CYOS,NA,4,NA,thallus,NA,NA,2022
20220824-MOHK-006,20220824-MOHK-006-D,2022-08-24,Mohawk,CYOS,NA,4,NA,remainder,NA,NA,2022
20220824-MOHK-007,20220824-MOHK-007-A,2022-08-24,Mohawk,CYOS,NA,4,NA,thallus,NA,NA,2022
20220824-MOHK-007,20220824-MOHK-007-B,2022-08-24,Mohawk,CYOS,NA,4,NA,thallus,NA,NA,2022
20220824-MOHK-007,20220824-MOHK-007-C,2022-08-24,Mohawk,CYOS,NA,4,NA,thallus,NA,NA,2022
20220824-MOHK-007,20220824-MOHK-007-D,2022-08-24,Mohawk,CYOS,NA,4,NA,remainder,NA,NA,2022
20220824-MOHK-008,20220824-MOHK-008-A,2022-08-24,Mohawk,CYOS,NA,4,NA,thallus,NA,NA,2022
20220824-MOHK-008,20220824-MOHK-008-B,2022-08-24,Mohawk,CYOS,NA,4,NA,thallus,NA,NA,2022
20220824-MOHK-008,20220824-MOHK-008-C,2022-08-24,Mohawk,CYOS,NA,4,NA,thallus,NA,NA,2022
20220824-MOHK-008,20220824-MOHK-008-D,2022-08-24,Mohawk,CYOS,NA,4,NA,remainder,NA,NA,2022
20220824-MOHK-009,20220824-MOHK-009-A,2022-08-24,Mohawk,LAFA,NA,3,NA,thallus,NA,NA,2022
20220824-MOHK-009,20220824-MOHK-009-B,2022-08-24,Mohawk,LAFA,NA,3,NA,stipe,NA,NA,2022
20220824-MOHK-009,20220824-MOHK-009-C,2022-08-24,Mohawk,LAFA,NA,3,NA,holdfast,NA,NA,2022
20220824-MOHK-010,20220824-MOHK-010-A,2022-08-24,Mohawk,CYOS,NA,4,NA,thallus,NA,NA,2022
20220824-MOHK-010,20220824-MOHK-010-B,2022-08-24,Mohawk,CYOS,NA,4,NA,thallus,NA,NA,2022
20220824-MOHK-010,20220824-MOHK-010-C,2022-08-24,Mohawk,CYOS,NA,4,NA,thallus,NA,NA,2022
20220824-MOHK-010,20220824-MOHK-010-D,2022-08-24,Mohawk,CYOS,NA,4,NA,remainder,NA,NA,2022
20230620-NAPL-001,20230620-NAPL-001-A,2023-06-20,Naples,CO,NA,5,NA,thallus,NA,NA,2023
20230620-NAPL-001,20230620-NAPL-001-B,2023-06-20,Naples,CO,NA,5,chlA,thallus,NA,NA,2023
20230620-NAPL-001,20230620-NAPL-001-C,2023-06-20,Naples,CO,NA,5,NA,thallus,NA,NA,2023
20230620-NAPL-001,20230620-NAPL-001-D,2023-06-20,Naples,CO,NA,5,chlA,thallus,NA,NA,2023
20230620-NAPL-001,20230620-NAPL-001-E,2023-06-20,Naples,CO,NA,5,NA,remainder,NA,NA,2023
20230620-NAPL-002,20230620-NAPL-002-A,2023-06-20,Naples,CO,NA,5,NA,thallus,NA,NA,2023
20230620-NAPL-002,20230620-NAPL-002-B,2023-06-20,Naples,CO,NA,5,chlA,thallus,NA,NA,2023
20230620-NAPL-002,20230620-NAPL-002-C,2023-06-20,Naples,CO,NA,5,NA,thallus,NA,NA,2023
20230620-NAPL-002,20230620-NAPL-002-D,2023-06-20,Naples,CO,NA,5,chlA,thallus,NA,NA,2023
20230620-NAPL-002,20230620-NAPL-002-E,2023-06-20,Naples,CO,NA,5,NA,remainder,NA,NA,2023
20230620-NAPL-003,20230620-NAPL-003-A,2023-06-20,Naples,R,NA,3,chlA,thallus,NA,NA,2023
20230620-NAPL-003,20230620-NAPL-003-B,2023-06-20,Naples,R,NA,3,chlA,thallus,NA,NA,2023
20230620-NAPL-003,20230620-NAPL-003-C,2023-06-20,Naples,R,NA,3,NA,remainder,NA,NA,2023
20230620-NAPL-004,20230620-NAPL-004-A,2023-06-20,Naples,BO,NA,5,NA,thallus,NA,NA,2023
20230620-NAPL-004,20230620-NAPL-004-B,2023-06-20,Naples,BO,NA,5,chlA,thallus,NA,NA,2023
20230620-NAPL-004,20230620-NAPL-004-C,2023-06-20,Naples,BO,NA,5,NA,thallus,NA,NA,2023
20230620-NAPL-004,20230620-NAPL-004-D,2023-06-20,Naples,BO,NA,5,chlA,thallus,NA,NA,2023
20230620-NAPL-004,20230620-NAPL-004-E,2023-06-20,Naples,BO,NA,5,NA,remainder,NA,NA,2023
20230620-NAPL-005,20230620-NAPL-005-A,2023-06-20,Naples,R,NA,5,NA,thallus,NA,NA,2023
20230620-NAPL-005,20230620-NAPL-005-B,2023-06-20,Naples,R,NA,5,chlA,thallus,NA,NA,2023
20230620-NAPL-005,20230620-NAPL-005-C,2023-06-20,Naples,R,NA,5,NA,thallus,NA,NA,2023
20230620-NAPL-005,20230620-NAPL-005-D,2023-06-20,Naples,R,NA,5,chlA,thallus,NA,NA,2023
20230620-NAPL-005,20230620-NAPL-005-E,2023-06-20,Naples,R,NA,5,NA,remainder,NA,NA,2023
20230620-NAPL-006,20230620-NAPL-006-A,2023-06-20,Naples,DP,NA,1,chlA,thallus,NA,NA,2023
20230620-NAPL-007,20230620-NAPL-007-A,2023-06-20,Naples,BO,NA,5,NA,thallus,NA,NA,2023
20230620-NAPL-007,20230620-NAPL-007-B,2023-06-20,Naples,BO,NA,5,chlA,thallus,NA,NA,2023
20230620-NAPL-007,20230620-NAPL-007-C,2023-06-20,Naples,BO,NA,5,NA,thallus,NA,NA,2023
20230620-NAPL-007,20230620-NAPL-007-D,2023-06-20,Naples,BO,NA,5,chlA,thallus,NA,NA,2023
20230620-NAPL-007,20230620-NAPL-007-E,2023-06-20,Naples,BO,NA,5,NA,remainder,NA,NA,2023
20230620-NAPL-008,20230620-NAPL-008-A,2023-06-20,Naples,DP,NA,2,chlA,thallus,NA,NA,2023
20230620-NAPL-008,20230620-NAPL-008-B,2023-06-20,Naples,DP,NA,2,chlA,thallus,NA,NA,2023
20230620-NAPL-009,20230620-NAPL-009-A,2023-06-20,Naples,CO,NA,5,NA,thallus,NA,NA,2023
20230620-NAPL-009,20230620-NAPL-009-B,2023-06-20,Naples,CO,NA,5,chlA,thallus,NA,NA,2023
