specimen_ID,subsample_ID,scan_file_names,number_scans,notes_scans,results_file,results,area_init,area_add,area_sub,area_total,peri_init,peri_add,peri_sub,peri_total,notes_imagej
20220719-NAPL-012,20220719-NAPL-012-D,img20220906_18,4,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220719-NAPL-012,20220719-NAPL-012-E,img20220906_19,5,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220719-NAPL-012,20220719-NAPL-012-F,img20220906_20,6,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220719-NAPL-012,20220719-NAPL-012-G,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220719-NAPL-013,20220719-NAPL-013-A,img20220730_001,1,NA,Results_20230120,,2764.232,0,0,2764.232,844.3,0,0,844.3,107: init
20220719-NAPL-013,20220719-NAPL-013-A,img20220730_002,2,NA,Results_20230120,,5910.532,0,0,5910.532,1721.108,0,0,1721.108,109: init
20220719-NAPL-013,20220719-NAPL-013-A,img20220730_003,3,NA,Results_20230120,,501.44,0,0,501.44,195.44,0,0,195.44,110: init
20220719-NAPL-013,20220719-NAPL-013-B,img20220730_004,1,NA,Results_20230120,,7564.732,0,0,7564.732,1906.709,0,0,1906.709,111: init
20220719-NAPL-013,20220719-NAPL-013-C,img20220730_005,1,NA,Results_20230120,,2466.799,0,0,2466.799,534.761,0,0,534.761,112: init
20220719-NAPL-013,20220719-NAPL-013-C,img20220730_006,2,NA,Results_20230120,,5476.634,0,0,5476.634,1243.416,0,9.005,1234.4109999999998,"113: init, 114: cut"
20220719-NAPL-013,20220719-NAPL-013-C,img20220730_007,3,NA,Results_20230120,,1519.66,0,0,1519.66,368.172,0,10.294,357.87800000000004,"115: init, 116: cut"
20220719-NAPL-013,20220719-NAPL-013-C,img20220730_008,4,NA,Results_20230120,,2071.338,0,0,2071.338,399.845,0,13.325,386.52000000000004,"117: init, 118: cut"
20220719-NAPL-013,20220719-NAPL-013-C,img20220730_009,5,NA,Results_20230120,,9265.985,0,0,9265.985,1733.177,0,23.218,1709.9589999999998,"119: init, 120: cut"
20220719-NAPL-013,20220719-NAPL-013-C,img20220730_010,6,NA,Results_20230120,,6182.889,0,0,6182.889,1336.273,0,70.142,1266.1309999999999,"121: init, 122-126: cuts"
20220719-NAPL-013,20220719-NAPL-013-C,img20220730_011,7,NA,Results_20230120,,4786.868,0,0,4786.868,985.8,0,13.618,972.1819999999999,"127: init, 128: cut"
20220719-NAPL-014,20220719-NAPL-014-A,img20220730_023,1,NA,Results_20230120,,9954.862,0,0,9954.862,856.412,0,0,856.412,155: init
20220719-NAPL-014,20220719-NAPL-014-B,img20220730_024,2,NA,Results_20230120,,4771.306,0,0,4771.306,356.456,0,0,356.456,156: init
20220719-NAPL-014,20220719-NAPL-014-C,img20220730_025,1,NA,Results_20230120,,15723.043,0,0,15723.043,1077.564,0,31.945,1045.6190000000001,"157: init, 158: cut"
20220719-NAPL-014,20220719-NAPL-014-C,img20220730_026,2,NA,Results_20230120,,11538.817,0,0,11538.817,558.519,0,100.291,458.228,"159: init, 160: cut"
20220719-NAPL-014,20220719-NAPL-014-C,img20220730_027,3,NA,Results_20230120,,11543.8,0,0,11543.8,490.929,0,188.918,302.01099999999997,"161: init, 162: top cut,163: bottom cut"
20220719-NAPL-014,20220719-NAPL-014-C,img20220730_028,4,NA,Results_20230120,,8491.963,0,0,8491.963,545.971,0,110.685,435.286,"164: init, 165: top cut, 166: bottom cut"
20220719-NAPL-014,20220719-NAPL-014-C,img20220730_029,5,NA,Results_20230120,,15148.332,0,0,15148.332,748.139,0,161.644,586.495,"167: init, 168: left cut, 169: right cut"
20220719-NAPL-015,20220719-NAPL-015-A,img20220730_012,1,NA,Results_20230120,,913.774,0,0,913.774,247.039,0,6.374,240.665,"129: init, 130: cut"
20220719-NAPL-015,20220719-NAPL-015-A,img20220730_013,2,NA,Results_20230120,,1390.9209999999998,0,0,1390.9209999999998,978.881,0,17.532,961.3489999999999,"131 - 133: init, 134 - 135: cuts"
20220719-NAPL-015,20220719-NAPL-015-A,img20220730_014,3,NA,Results_20230120,,854.192,0,0,854.192,263.726,0,0,263.726,136: init
20220719-NAPL-015,20220719-NAPL-015-A,img20220730_015,4,NA,Results_20230120,,4799.035,0,0,4799.035,1221.968,0,17.421,1204.547,"137: init, 138: cut"
20220719-NAPL-015,20220719-NAPL-015-A,img20220730_016,5,NA,Results_20230120,,2352.394,0,0,2352.394,623.493,0,12.235,611.258,"139: init, 140: cut"
20220719-NAPL-015,20220719-NAPL-015-A,img20220730_017,6,NA,Results_20230120,,7609.356,0,0,7609.356,1724.167,0,28.241,1695.926,"141: init, 142: cut"
20220719-NAPL-015,20220719-NAPL-015-A,img20220730_018,7,NA,Results_20230120,,5841.301,0,0,5841.301,1424.345,0,24.704,1399.641,"143: init, 144: cut"
20220719-NAPL-015,20220719-NAPL-015-A,img20220730_019,8,NA,Results_20230120,,2709.149,0,0,2709.149,684.495,0,17.542,666.953,"145: init, 146: cut"
20220719-NAPL-015,20220719-NAPL-015-A,img20220730_020,9,NA,Results_20230120,,2185.998,0,0,2185.998,380.916,0,99.04799999999999,281.868,"147: init, 148 - 152: cuts from left to right"
20220719-NAPL-016,20220719-NAPL-016-A,img20220801_01,1,NA,Results_20230120,,1868.147,0,0,1868.147,2421.422,0,2.456,2418.966,"266: init, 267: cut"
20220719-NAPL-016,20220719-NAPL-016-A,img20220801_02,2,NA,Results_20230120,,4416.184,0,0,4416.184,4508.234,0,5.157,4503.077,"268: init, 270: top cut, 271: bottom cut"
20220719-NAPL-016,20220719-NAPL-016-A,img20220801_03,3,NA,Results_20230120,,5478.63,0,0,5478.63,4179.409,0,0,4179.409,278: init
20220719-NAPL-016,20220719-NAPL-016-B,img20220801_04,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220719-NAPL-016,20220719-NAPL-016-C,img20220801_05,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220719-NAPL-016,20220719-NAPL-016-C,img20220801_06,2,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220719-NAPL-016,20220719-NAPL-016-D,img20220801_07,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220719-NAPL-016,20220719-NAPL-016-D,img20220801_08,2,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220719-NAPL-016,20220719-NAPL-016-E,img20220801_09,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220719-NAPL-016,20220719-NAPL-016-E,img20220801_10,2,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220719-NAPL-016,20220719-NAPL-016-E,img20220801_11,3,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220719-NAPL-016,20220719-NAPL-016-F,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220719-NAPL-017,20220719-NAPL-017-A,img20220730_021,1,NA,Results_20230120,,1669.241,0,0,1669.241,233.568,0,0,233.568,153: init
20220719-NAPL-017,20220719-NAPL-017-B,img20220730_022,1,NA,Results_20230120,,10838.45,0,0,10838.45,858.985,0,0,858.985,154: init
20220719-NAPL-017,20220719-NAPL-017-C,img20220730_030,1,NA,Results_20230120,,4401.221,0,0,4401.221,437.035,0,0,437.035,170: init
20220719-NAPL-017,20220719-NAPL-017-D,img20220730_031,1,NA,Results_20230120,,9035.963,0,0,9035.963,637.59,0,0,637.59,171: init
20220719-NAPL-018,20220719-NAPL-018-A,img20220730_032,1,NA,Results_20230120,,6670.505,0,0,6670.505,484.66,0,0,484.66,172: init
20220719-NAPL-018,20220719-NAPL-018-B,img20220730_033,1,NA,Results_20230120,,6957.708,0,0,6957.708,428.934,0,0,428.934,173: init
20220719-NAPL-018,20220719-NAPL-018-C,img20220730_034,1,NA,Results_20230120,,3476.543,0,0,3476.543,357.115,0,0,357.115,174: init
20220719-NAPL-018,20220719-NAPL-018-D,img20220730_035,1,NA,Results_20230120,,1998.632,0,0,1998.632,303.664,0,0,303.664,175: init
20220719-NAPL-019,20220719-NAPL-019-A,img20220723_47,1,NA,Results_20230116,,21599.776,0,0,21599.776,774.765,0,174.425,600.3399999999999,"52: init, 53: cut"
20220719-NAPL-019,20220719-NAPL-019-A,img20220723_48,2,NA,Results_20230116,,22815.144,0,0,22815.144,679.282,0,343.44100000000003,335.841,"54: init, 55: left cut, 56: right cut"
20220719-NAPL-019,20220719-NAPL-019-A,img20220723_49,3,NA,Results_20230116,,22873.247,0,0,22873.247,756.008,0,176.47299999999998,579.5350000000001,"57: init, 58: bottom cut, 59: top cut"
20220719-NAPL-019,20220719-NAPL-019-B,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,0,NA
20220719-NAPL-020,20220719-NAPL-020-A,img20220723_39,1,NA,Results_20230116,,24230.798,0,0,24230.798,1025.538,0,98.264,927.274,"29: init, 30: cut"
20220719-NAPL-020,20220719-NAPL-020-A,img20220723_40,2,NA,Results_20230116,,24422.659,0,0,24422.659,970.148,0,229.978,740.1700000000001,"31: init, 32: top cut, 33: bottom cut"
20220719-NAPL-020,20220719-NAPL-020-A,img20220723_41,3,NA,Results_20230116,,30712.027,0,0,30712.027,784.702,0,252.711,531.991,"34: init, 35: top cut, 36: bottom cut"
20220719-NAPL-020,20220719-NAPL-020-A,img20220723_42,4,NA,Results_20230116,,16211.673,0,0,16211.673,557.42,0,241.071,316.34899999999993,"37: init, 38: top cut, 39: bottom cut"
20220719-NAPL-020,20220719-NAPL-020-A,img20220723_43,5,NA,Results_20230116,,15506.768,0,0,15506.768,539.1,0,230.27100000000002,308.829,"40: init, 41: top cut, 42: bottom cut"
20220719-NAPL-020,20220719-NAPL-020-A,img20220723_44,6,NA,Results_20230116,,24686.196,0,0,24686.196,721.363,0,227.48,493.88300000000004,"43: init, 44: top cut, 45: bottom cut"
20220719-NAPL-020,20220719-NAPL-020-A,img20220723_45,7,NA,Results_20230116,,20055.877,0,0,20055.877,622.099,0,226.864,395.235,"46: init, 47: top cut, 48: bottom cut"
20220719-NAPL-020,20220719-NAPL-020-A,img20220723_46,8,NA,Results_20230116,,15783.789,0,0,15783.789,578.335,0,128.593,449.7420000000001,"49: init, 50: top cut, 51: bottom cut"
20220719-NAPL-020,20220719-NAPL-020-B,img20220730_036,1,NA,Results_20230120,,14184.722,0,0,14184.722,639.82,0,62.522,577.298,"176: init, 177: cut"
20220719-NAPL-020,20220719-NAPL-020-B,img20220730_037,2,NA,Results_20230120,,15806.329,0,0,15806.329,689.43,0,132.801,556.6289999999999,"178: init, 179: top cut, 180: bottom cut"
20220719-NAPL-020,20220719-NAPL-020-B,img20220730_038,3,NA,Results_20230120,,14102.724,0,0,14102.724,637.215,0,136.541,500.67400000000004,"181: init, 182: top cut, 183: bottom cut"
20220719-NAPL-020,20220719-NAPL-020-B,img20220730_039,4,NA,Results_20230120,,10565.942,0,0,10565.942,636.645,0,68.97800000000001,567.6669999999999,"184: init, 185: bottom cut, 186: top cut"
20220719-NAPL-020,20220719-NAPL-020-C,img20220730_040,1,NA,Results_20230120,,9708.486,0,0,9708.486,759.346,0,76.233,683.113,"187: init, 188: cut"
20220719-NAPL-020,20220719-NAPL-020-C,img20220730_041,2,NA,Results_20230120,,3870.65,0,0,3870.65,346.508,0,85.999,260.509,"189: init, 190: top cut, 191: bottom cut"
20220719-NAPL-020,20220719-NAPL-020-C,img20220730_042,3,NA,Results_20230120,,14786.852,0,0,14786.852,624.654,0,138.036,486.618,"192: init, 193: top cut, 194: bottom cut"
20220719-NAPL-020,20220719-NAPL-020-C,img20220730_043,4,NA,Results_20230120,,12175.354,0,0,12175.354,553.108,0,121.395,431.71299999999997,"195: init, 196: top cut, 197: bottom cut"
20220719-NAPL-020,20220719-NAPL-020-C,img20220730_044,5,NA,Results_20230120,,8373.138,0,0,8373.138,558.928,0,55.108,503.82,"198: init, 199: cut"
20220719-NAPL-020,20220719-NAPL-020-D,img20220730_045,1,NA,Results_20230120,,14876.783,0,0,14876.783,726.724,0,69.994,656.73,"200: init, 201: cut"
20220719-NAPL-020,20220719-NAPL-020-D,img20220730_046,2,NA,Results_20230120,,14864.428,0,0,14864.428,599.398,0,139.131,460.26700000000005,"202: init, 203: top cut, 204: bottom cut"
20220719-NAPL-020,20220719-NAPL-020-D,img20220730_047,3,NA,Results_20230120,,16546.541,0,0,16546.541,657.867,0,137.926,519.941,"205: init, 206: top cut, 207: bottom cut"
20220719-NAPL-020,20220719-NAPL-020-D,img20220730_048,4,NA,Results_20230120,,10897.034,0,0,10897.034,538.405,0,125.89000000000001,412.515,"208: init, 209: top cut, 210: bottom cut"
20220719-NAPL-020,20220719-NAPL-020-D,img20220730_049,5,NA,Results_20230120,,6684.904,0,0,6684.904,468.435,0,65.015,403.42,"211: init, 212: top cut, 213: bottom cut"
20220719-NAPL-020,20220719-NAPL-020-E,img20220730_050,1,NA,Results_20230120,,15043.363,0,0,15043.363,632.088,0,73.347,558.741,"214: init, 215: cut"
20220719-NAPL-020,20220719-NAPL-020-E,img20220730_051,2,NA,Results_20230120,,16562.368,0,0,16562.368,694.952,0,144.282,550.67,"216: init, 217: top cut, 218: bottom cut"
20220719-NAPL-020,20220719-NAPL-020-E,img20220730_052,3,NA,Results_20230120,,11352.065,0,0,11352.065,656.878,0,73.618,583.26,"219: init, 220: cut"
20220719-NAPL-020,20220719-NAPL-020-F,img20220730_053,1,NA,Results_20230120,,11295.636,0,0,11295.636,630.915,0,56.602,574.313,"221: init, 222: cut"
20220719-NAPL-020,20220719-NAPL-020-F,img20220730_054,2,NA,Results_20230120,,8856.352,0,0,8856.352,576.046,0,57.626,518.4200000000001,"223: init, 224: cut"
20220719-NAPL-020,20220719-NAPL-020-G,img20220730_055,1,NA,Results_20230120,,9292.351,0,0,9292.351,504.446,0,55.495,448.951,"225: init, 226: cut"
20220719-NAPL-020,20220719-NAPL-020-G,img20220730_056,2,NA,Results_20230120,,7323.901,0,0,7323.901,506.89,0,56.214,450.676,"227: init, 228: cut"
20220719-NAPL-020,20220719-NAPL-020-H,img20220730_057,1,NA,Results_20230120,,16814.126,0,0,16814.126,849.954,0,74.498,775.4559999999999,"229: init, 230: cut"
20220719-NAPL-020,20220719-NAPL-020-H,img20220730_058,2,NA,Results_20230120,,16081.149,0,0,16081.149,673.383,0,136.82600000000002,536.557,"231: init, 232: top cut, 233: bottom cut"
20220719-NAPL-020,20220719-NAPL-020-H,img20220730_059,3,NA,Results_20230120,,10964.606,0,0,10964.606,629.027,0,62.157,566.87,"234: init, 235: cut"
20220719-NAPL-020,20220719-NAPL-020-I,img20220730_060,1,NA,Results_20230120,,13503.914,0,0,13503.914,569.445,0,71.569,497.87600000000003,236: init. 237: cut
20220719-NAPL-020,20220719-NAPL-020-I,img20220730_061,2,NA,Results_20230120,,12056.191,0,0,12056.191,694.159,0,71.51,622.649,"238: init, 239: cut"
20220719-NAPL-020,20220719-NAPL-020-J,img20220730_062,1,NA,Results_20230120,,11716.394,0,0,11716.394,580.148,0,50.493,529.655,"240: init, 241: cut"
20220719-NAPL-020,20220719-NAPL-020-J,img20220730_063,2,NA,Results_20230120,,16174.846,0,0,16174.846,673.849,0,116.662,557.187,"242: init, 243: top cut, 244: bottom cut"
20220719-NAPL-020,20220719-NAPL-020-J,img20220730_064,3,NA,Results_20230120,,9119.546,0,0,9119.546,499.025,0,114.59100000000001,384.43399999999997,"245: init, 246: top cut, 247: bottom cut"
20220719-NAPL-020,20220719-NAPL-020-J,img20220730_065,4,NA,Results_20230120,,4684.026,0,0,4684.026,385.991,0,47.624,338.36699999999996,"248: init, 249: cut"
20220719-NAPL-020,20220719-NAPL-020-K,img20220730_066,1,NA,Results_20230120,,11381.952,0,0,11381.952,945.424,0,0,945.424,250-252: inits
20220719-NAPL-020,20220719-NAPL-020-L,img20220730_072,1,stipe,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220719-NAPL-020,20220719-NAPL-020-L,img20220730_073,2,stipe,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220719-NAPL-020,20220719-NAPL-020-M,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220719-NAPL-020,20220719-NAPL-020-N,img20220730_067,1,NA,Results_20230120,,13730.127,0,0,13730.127,649.728,0,70.074,579.654,"253: init, 254: cut"
20220719-NAPL-020,20220719-NAPL-020-N,img20220730_068,2,NA,Results_20230120,,14267.868,0,0,14267.868,593.992,0,144.07299999999998,449.919,"255: init, 256: top cut, 257: bottom cut"
20220719-NAPL-020,20220719-NAPL-020-N,img20220730_069,3,NA,Results_20230120,,15675.067,0,0,15675.067,628.991,0,140.905,488.086,"258: init, 259: top cut, 260: bottom cut"
20220719-NAPL-020,20220719-NAPL-020-N,img20220730_070,4,NA,Results_20230120,,12559.148,0,0,12559.148,570.616,0,118.06800000000001,452.548,"261: init, 262: top cut, 263: bottom cut"
20220719-NAPL-020,20220719-NAPL-020-N,img20220730_071,5,NA,Results_20230120,,6073.101,0,0,6073.101,481.577,0,49.364,432.213,"264: init, 265: cut"
20220719-NAPL-021,20220719-NAPL-021-A,img20220729_121,1,NA,Results_20230120,,3202.646,0,0,3202.646,277.061,0,159.31099999999998,117.75,"66: init, 67: right tear, 68: left tear"
20220719-NAPL-021,20220719-NAPL-021-A,img20220729_122,2,NA,Results_20230120,,6575.392,0,0,6575.392,520.099,0,70.77,449.32900000000006,"69: init, 70: top tear"
20220719-NAPL-021,20220719-NAPL-021-A,img20220729_123,3,NA,Results_20230120,,28603.716,0,0,28603.716,966.897,0,158.962,807.9350000000001,"71: init, 72: cut"
20220719-NAPL-021,20220719-NAPL-021-A,img20220729_124,4,NA,Results_20230120,,36236.416,0,0,36236.416,861.786,0,306.927,554.8589999999999,"73: init, 74: top cut, 75: bottom cut"
20220719-NAPL-021,20220719-NAPL-021-A,img20220729_125,5,NA,Results_20230120,,36901.552,0,0,36901.552,854.671,0,301.946,552.725,"76: init, 77: top cut, 78: bottom cut"
20220719-NAPL-021,20220719-NAPL-021-A,img20220729_126,6,NA,Results_20230120,,27869.12,0,0,27869.12,918.254,0,229.301,688.953,"79: init, 80: top cut, 81: bottom cut"
20220719-NAPL-021,20220719-NAPL-021-A,img20220729_127,7,NA,Results_20230120,,12088.424,0,0,12088.424,508.487,0,79.643,428.84400000000005,"82: init, 83: cut"
20220719-NAPL-021,20220719-NAPL-021-A,img20220729_128,8,NA,Results_20230120,,13598.13,0,0,13598.13,770.021,0,144.167,625.8539999999999,"84: init, 85: cut"
20220719-NAPL-021,20220719-NAPL-021-A,img20220729_129,9,NA,Results_20230120,,8586.656,0,0,8586.656,436.82,0,290.79600000000005,146.02399999999994,"86: init, 87: top cut, 88: bottom cut"
20220719-NAPL-021,20220719-NAPL-021-A,img20220729_130,10,NA,Results_20230120,,26893.092,0,0,26893.092,908.611,0,280.308,628.303,"89: init, 90: top cut, 91: bottom cut"
20220719-NAPL-021,20220719-NAPL-021-A,img20220729_131,11,NA,Results_20230120,,32337.036,0,0,32337.036,788.213,0,271.264,516.949,"92: init, 93: top cut, 94: bottom cut"
20220719-NAPL-021,20220719-NAPL-021-A,img20220729_132,12,NA,Results_20230120,,32342.448,0,0,32342.448,789.305,0,288.44100000000003,500.8639999999999,"95: init, 96: top cut, 97: bottom cut"
20220719-NAPL-021,20220719-NAPL-021-A,img20220729_133,13,NA,Results_20230120,,31992.674,0,0,31992.674,809.7,0,277.951,531.749,"98: init, 99: top cut, 100: bottom cut"
20220719-NAPL-021,20220719-NAPL-021-A,img20220729_134,14,NA,Results_20230120,,25843.673,0,0,25843.673,707.38,0,241.527,465.853,"101: init, 102: top cut, 103: bottom cut"
20220719-NAPL-021,20220719-NAPL-021-A,img20220729_135,15,NA,Results_20230120,,13337.005,0,0,13337.005,585.525,0,119.033,466.49199999999996,"104: init, 105: top cut, 106: bottom cut"
20220719-NAPL-021,20220719-NAPL-021-B,img20220729_96,1,NA,Results_20230120,,13270.7,0,0,13270.7,641.083,0,90.22,550.8629999999999,"1: init, 2: bottom cut, 3: top cut"
20220719-NAPL-021,20220719-NAPL-021-B,img20220729_97,2,NA,Results_20230120,,19778.022,0,0,19778.022,700.115,0,158.97199999999998,541.143,"4: init, 5: top cut, 6: bottom cut"
20220719-NAPL-021,20220719-NAPL-021-B,img20220729_98,3,NA,Results_20230120,,19583.727,0,0,19583.727,726.826,0,150.845,575.981,"7: init, 8: top cut, 9: bottom cut"
20220719-NAPL-021,20220719-NAPL-021-B,img20220729_99,4,NA,Results_20230120,,11385.876,0,0,11385.876,505.378,0,132.332,373.046,"10: init, 11: top cut, 12: bottom cut"
20220719-NAPL-021,20220719-NAPL-021-B,img20220729_100,5,NA,Results_20230120,,9794.297,0,0,9794.297,494.725,0,60.643,434.082,"13: init, 14: cut"
20220719-NAPL-021,20220719-NAPL-021-C,img20220729_101,1,NA,Results_20230120,,18226.536,0,0,18226.536,726.619,0,75.902,650.717,"15: init, 16: cut"
20220719-NAPL-021,20220719-NAPL-021-C,img20220729_102,2,NA,Results_20230120,,17955.254,0,0,17955.254,715.766,0,179.528,536.2379999999999,"17: init, 18: top cut, 19: bottom cut"
20220719-NAPL-021,20220719-NAPL-021-C,img20220729_103,3,NA,Results_20230120,,19954.905,0,0,19954.905,914.536,0,156.28199999999998,758.2539999999999,"20: init, 21: top cut, 22: bottom cut"
20220719-NAPL-021,20220719-NAPL-021-C,img20220729_104,4,NA,Results_20230120,,22624.255,0,0,22624.255,736.464,0,176.37400000000002,560.09,"23: init, 24: top cut, 25: bottom cut"
20220719-NAPL-021,20220719-NAPL-021-C,img20220729_105,5,NA,Results_20230120,,19536.204,0,0,19536.204,684.151,0,166.72,517.4309999999999,"26: init, 27: top cut, 28: bottom cut"
20220719-NAPL-021,20220719-NAPL-021-C,img20220729_106,6,NA,Results_20230120,,15058.965,0,0,15058.965,597.928,0,142.197,455.731,"29: init, 30: top cut, 31: bottom cut"
20220719-NAPL-021,20220719-NAPL-021-C,img20220729_107,7,NA,Results_20230120,,11342.647,0,0,11342.647,655.375,0,69.985,585.39,"32: init, 33: top cut, 34: bottom cut"
20220719-NAPL-021,20220719-NAPL-021-D,img20220729_108,1,NA,Results_20230120,,16396.67,0,0,16396.67,772.785,0,76.235,696.55,"35: init, 36: cut"
20220719-NAPL-021,20220719-NAPL-021-D,img20220729_109,2,NA,Results_20230120,,10896.567,0,0,10896.567,483.375,0,142.137,341.238,"37: init, 38: top cut, 39: bottom cut"
20220719-NAPL-021,20220719-NAPL-021-D,img20220729_110,3,NA,Results_20230120,,6890.72,0,0,6890.72,459.316,0,71.28,388.03599999999994,"40: init, 41: top cut, 42: bottom cut"
20220719-NAPL-021,20220719-NAPL-021-E,img20220729_111,1,NA,Results_20230120,,14045.978,0,0,14045.978,986.679,0,86.932,899.747,"43: init, 44: cut"
20220719-NAPL-021,20220719-NAPL-021-E,img20220729_112,2,NA,Results_20230120,,22878.897,0,0,22878.897,804.607,0,178.668,625.939,"45: init, 46: top cut, 47: bottom cut"
20220719-NAPL-021,20220719-NAPL-021-E,img20220729_113,3,NA,Results_20230120,,21090.383,0,0,21090.383,693.857,0,176.984,516.8729999999999,"48: init, 49: top cut, 50: bottom cut"
20220719-NAPL-021,20220719-NAPL-021-E,img20220729_114,4,NA,Results_20230120,,22277.643,0,0,22277.643,845.848,0,173.914,671.934,"51: init, 52: top cut, 53: bottom cut"
20220719-NAPL-021,20220719-NAPL-021-E,img20220729_115,5,NA,Results_20230120,,19598.413,0,0,19598.413,682.661,0,167.177,515.4839999999999,"54: init, 55: top cut, 56: bottom cut"
20220719-NAPL-021,20220719-NAPL-021-E,img20220729_116,6,NA,Results_20230120,,17448.95,0,0,17448.95,662.321,0,140.272,522.049,"57: init, 58: top cut, 59: bottom cut"
20220719-NAPL-021,20220719-NAPL-021-E,img20220729_117,7,NA,Results_20230120,,8378.781,0,0,8378.781,432.078,0,110.49600000000001,321.582,"60: init, 61: top cut, 62: bottom cut"
20220719-NAPL-021,20220719-NAPL-021-E,img20220729_118,8,NA,Results_20230120,,4829.269,0,0,4829.269,379.721,0,52.664,327.057,"63: init, 64: top cut, 65: bottom cut"
20220719-NAPL-021,20220719-NAPL-021-F,NA,NA,remainder,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220719-NAPL-021,20220719-NAPL-021-G,img20220729_119,NA,stipe,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220719-NAPL-021,20220719-NAPL-021-G,img20220729_120,NA,stipe,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220719-NAPL-021,20220719-NAPL-021-H,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220721-NAPL-001,20220721-NAPL-001-A,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220721-NAPL-001,20220721-NAPL-001-B,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220721-NAPL-001,20220721-NAPL-001-C,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220721-NAPL-001,20220721-NAPL-001-D,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220721-NAPL-001,20220721-NAPL-001-E,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220721-NAPL-001,20220721-NAPL-001-F,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220721-NAPL-002,20220721-NAPL-002-A,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220721-NAPL-002,20220721-NAPL-002-B,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220721-NAPL-002,20220721-NAPL-002-C,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220721-NAPL-002,20220721-NAPL-002-D,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220721-NAPL-002,20220721-NAPL-002-E,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220721-NAPL-002,20220721-NAPL-002-F,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220721-NAPL-003,20220721-NAPL-003-A,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220721-NAPL-003,20220721-NAPL-003-B,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220721-NAPL-003,20220721-NAPL-003-C,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220721-NAPL-003,20220721-NAPL-003-D,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220721-NAPL-003,20220721-NAPL-003-E,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220721-NAPL-003,20220721-NAPL-003-F,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220721-NAPL-004,20220721-NAPL-004-A,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220721-NAPL-004,20220721-NAPL-004-B,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220721-NAPL-004,20220721-NAPL-004-C,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220721-NAPL-005,20220721-NAPL-005-A,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220721-NAPL-005,20220721-NAPL-005-B,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
